instruction,reference,generated,meteor
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Given the history of nerve damage with diabetes these symptoms may be of nerve damage. Do take care of keeping your foot straight with pillows under knee to prevent any unwanted stretch at nerve.  Chat Doctor.  Do visit a neurologist. He may be able to help you with some nerve pain relieving medication. Do some active movements of toes and ankle it will keep the muscles toned up and prevent any swelling of ankles. Hope you find the answer useful. Let me know if I can assist you further.","
Hi and welcome to Chat Doctor.  Thank you for providing this detailed history. I can understand your concern. You must have been diagnosed with asthma in the past. If so, then this is an attack of bronchospasm. This can be due to viral infection or allergens. It is important to use your inhaler as prescribed. Also, take oral anti-histamines like levocetirizine and montelukast. In case symptoms don't settle in 2-3 days, you should consult your pulmonologist again. Hope this helps. Regards. ",0.15646240179573517
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello. Thanks for writing to us. The effects of wagon insecticidal spray are completely reversible with the help of antidotes.  You need to attend to an ER for proper control of symptoms and anti dote treatment. Till that time, avoid bright light exposure, take slow and deep breaths and do not take any sedative or any other Chat Doctor. I hope this information has been both informative and helpful for you.","
Hello! I'm here to help. To ensure I provide the most accurate advice, could you tell me if you have any other symptoms or concerns? Also, what is your age and gender? Thank you for your cooperation.",0.11668008823220476
前列腺癌有哪些原因造成的，我父亲09年实施前列腺癌根治术，术后发觉已骨转移，后用间歇内分泌双得疗法，坚持了5年，一直有效，今年73岁。2个半月前打两次针，第一个月后PSA为4（以前第二针通常降为1或2），第三月没仔细检查（父亲固执不想去）。最近一个月父亲食欲不振，前晚骨盆睡不着，但白天昨晚又不痛了。父亲性格开朗，身体条件较好，重视生活质量，坚决不同意放射治疗，化疗方法。在乎怎样的帮助：前列腺癌有哪些原因引发的,1、年龄因素：年纪越大，再次发生前列腺癌的机会也就越高。2、隔代遗传因素：血亲中有前列腺癌的人，得前列腺癌的机会就比一般人高；换句话说，约有9%的前列腺癌患者有家族病史。3、荷尔蒙因素：绝大多数的前列腺癌细胞表面有男性荷尔蒙的接受器，而丧失男性荷尔蒙的刺激，前列腺癌细胞就会膨胀萎缩。,"
根据你的叙述，患者是前列腺癌术后骨转移，现在再次出现食欲不振，骨痛的症状，这个情况应该是肿瘤控制所致，建议可以到医院做个骨ECT仔细检查，看如何有新的病发，如果没新的病发的话，可以考虑口服药物救治，如多西他赛、阿帕替尼等，同时互相配合中医中药综合评价救治，以减低症状，稳定病情，提高生活质量。以上是对“前列腺癌有哪些原因引发的”这个问题的建议，期望对您有协助，祝您健康！",0.0
蛔虫病手术需要注意哪些问题？，本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问蛔虫病手术需要注意哪些问题？,蛔虫并，主要是饮食平时卫生不洁，或者是排便极冷饮食导致，一般主要症状的hi肚脐周围反反复复复发性疼痛，并伴发饮食增加或者是消瘦等症状的再次发生的，如果导致胆道蛔虫，一般疼痛严重，表现出为钻顶样疼痛，如果药物救治无效的话需要有考虑手术救治的，一般术前防止排便，术后留意休息，互相配合饮食增强营养。,"
你好，很高兴为你解惑。如果再次出现了蛔虫病的话，可以口服驱虫药救治的，比如说肠虫清或者是阿苯达唑片都可以的，平时要留意多喝水，多吃蔬菜水果，不要吃辛辣刺激性的食物，不要吃生冷不干净的食物，少吃油腻的食物，留意卫生，始终保持个人清洁。除了服药救治蛔虫病外，患者还需要有看重护理方面，比如恰当饮食，始终保持心情愉快。与此同时患者还要留意决定一家三甲医院诊病，这样才能获得良好的治疗效果。",0.0
工作积极性高组的风险评估因素有些什么？,收入满意度,"
年龄、婚姻状况、文化程度和收入水平；婚姻状况；收入水平；文化程度；年龄；职业类型；性别；年龄、文化程度、职业类型、婚姻状况和收入水平；职业类型；经济状况；经济收入；年龄、文化程度、职业类型；婚姻状况、文化程度；年龄、文化程度、职业类型、经济状况；文化程度、职业类型、经济状况；文化程度、经济状况；年龄、文化程度、经济状况；年龄、文化程度、职业类型、经济状况；文化程度、经济收入；文化程度、经济收入、职业类型；年龄、文化程度",0.0
男性甲型流感的临床表现有些什么？,头痛；咽痛；咳嗽；流涕,"
鼻塞；咽痛；发热；咳嗽",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, To me the symptoms appear like the onset of a syncope. A syncope is usually caused by reduced blood supply to the brain. The first thing that I would like to get done for you is the cardiac evaluation. The heart problems are very well known to manifest after exertion. When one works out on a regular basis then body gets accustomed to that level of exertion and this adaptation goes off with stopping the activity. Probably that is causing the problem for you when you start it after a gap. I would definitely want a heart check up. Good luck.","
Hello, Welcome to Chat Doctor, The symptoms which you have described is due to chronic cough and expectoration with hemoptysis. As you have mentioned that you are smoking, I would suggest you to stop it as soon as possible. The symptoms can be due to chronic bronchitis, tuberculosis or lung cancer. I would suggest you to undergo1. Complete blood count2. Sputum examination for AFB3. Chest X-ray4. CT scan of chest5. Pulmonary function test. Thank you. ",0.18949049597180262
咽部充血有哪些治疗药物，同学最近咳嗽的情况比较的严重，有时候半夜因为他咳嗽声音而被吵醒，他的咳嗽里面还伴有咳血出来，检查出来他的咽部充血了所以红红的诶，那么治疗这个病有什么药物？,"你好，比如服用清热润喉丸或者含服清咽滴丸,也可以用玄参,黄精,麦冬各10克,每天泡水喝,可以减轻局部的不适和充血现象.一,多喝开水；二,金嗓子喉片；坚持几天,必有验效,试试吧，其实得了急性淋巴结炎并不可怕，患者要相信自己是可以战胜病魔的，只要及时发现症状，并且对症治疗，缓解病情及康复的几率都非常大。","
你好，可以服用复方鱼腥草合剂、银黄含化片、清热解毒口服液等进行治疗。平时注意多喝水，避免辛辣刺激性食物，清淡饮食，戒烟酒，适当锻炼身体提高机体免疫力。 ，对于感冒疾病的出现，患者朋友们应该做到及时治疗原则，因为早期的感冒是容易得到控制的。患者们不要错过治疗的好时机。",0.0
高血压病会转化成什么？,缺血性脑卒中；球结膜微循环改变；心血管疾病；代谢综合征；心律失常；颈动脉粥样硬化；脂质过氧化；脑卒中；RHR增加；糖尿病；动脉粥样硬化；心脑血管疾病；出血；冠心病脑卒中；高尿酸血症；急性心肌梗塞；冠心病；抑郁症；心功能不全；肾功能损害；络病；颈动脉硬化；慢性肾功能不全；动脉硬化；血栓性疾病；主动脉硬化；心肌梗死；心力衰竭；脑梗死；急性心肌梗死；血栓栓塞性疾病,"
高血压性心脏病；心肌肥厚；脑卒中；冠状动脉粥样硬化；高血压性肾损害；高血压脑出血；心律失常；高血压性视网膜病变；高血压性脑血管病；高血压性心脏；高血压性肾功能不全；高血压性心肌肥厚；高血压性脑梗死；高血压性心脏病变；心力衰竭；慢性肾脏疾病；左室肥大；脑梗塞；脑出血；糖尿病；冠心病；高血压性心脏病患者；高血压性心肌肥大；心力衰竭、高血压性心脏病；高血压性心脏病；",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Thanks for asking the query, According to your clinical signs and symptoms I suppose that you are suffering from Periodontitis which shows the above-mentioned symptoms such as swollen gums and weak teeth. I would suggest you to visit the Dentist and get the checkup done. Go for professional mouth scaling and polishing followed by the course of antibiotics and analgesics. Also get your blood sugar level estimation to know whether you are diabetic or not. Maintain a good oral hygiene. Use chlorhexidine mouthwash gargles twice daily. Hope this helps out. Regards.","
Hi, I am sorry to hear about your problem. It is very common for people to have problems with their feet and ankle joints after an injury such as this.  The fact that it has been going on for a long time and is getting worse suggests that there may be a more serious problem. I would recommend that you see an orthopedic surgeon who can examine you and order x-rays of your foot and ankle. They can then tell you what is causing your pain and give you treatment options. Hope this helps. Best wishes, ",0.22297949983900395
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Welcome to Chat Doctor, The Presence of bacteria in the urine may lead to bladder infection and other forms of urinary tract infection. Escherichia coli is the most common organism responsible for bladder infection. The most common way bacteria gain access to the urinary system from outside is through the urethra. The most common symptoms of bladder infection are burning sensation when urinating, Frequent urge to urinate, Passing only small amounts of urine at a time despite the urge to urinate and cloudy Urine. Bladder infection is diagnosed by an urinalysis and the presence of white blood cells in urinalysis indicates bladder infection. Simple bladder infections in women can be treated with a three-day course of an antibiotic like Co-trimoxazole. The choice of antibiotic, the strength of the medication and the length of treatment vary depending on the circumstances and antibiotics need to be taken for 10 days or more. Thank you.","
Hi, Thanks for writing in. I am sorry your daughter is having problems with her leg muscles. It is important to know if there was any injury or fall in the past which could have caused damage to nerves supplying muscles of legs. If she had an injury then it will be helpful to know if she has been seen by a neurologist. Muscle weakness can also be due to nerve damage and sometimes due to muscle diseases. It is important to do a nerve conduction study and electromyography to understand what is causing the muscle weakness. This test helps in knowing if there is any problem with the muscles or the nerves supplying them.",0.10388739946380698
3岁儿童脑膜炎早期症状,脑膜炎就是一种炎症性病变，是指脑实质受病原体侵袭所导致的，对患者有着很大的影响，所以对于脑膜炎一定要引起重视，有些孩子就有可能会患上脑炎，所以在发现儿童患有脑膜炎后一定要进行治疗。那么，3岁儿童患有脑膜炎的早期症状是怎样的呢？3岁儿童患有脑膜炎就表示是脑膜和大脑本身都受损了，不论他们是哪一部位的受损，主要损害的是中枢神经系统。中枢神经系统对人体的支配，一个是意识，一个是运动。如果出现受损，在运动方面孩子往往会有肢体的运动障碍，比如说偏瘫、截瘫。有些孩子也可能会出现一种意识的障碍，比如说嗜睡、昏迷，更重的话可能会出现老百姓说的羊角风这种抽搐。宝宝出现脑膜炎的症状往往是因为炎症的发生，疾病早期时孩子通常会伴有发烧的症状。最常见的就是孩子有发烧的症状、呼吸道感染的症状，随后出现了意识的障碍、运动的障碍乃至于抽搐。上述文章介绍了3岁儿童脑膜炎早期症状，在发现儿童出现了这些病症时，就要及时送孩子就医，千万不要拖着，否则病情会越来越严重，甚至会给孩子留有后遗症，对孩子以后的成长也有一定的影响。,"
脑膜炎是细菌、病毒、真菌、原虫等病原微生物引起软脑膜及蛛网膜的炎症，多为化脓性。脑膜炎的病因很多，其中以细菌性脑膜炎最为常见。根据临床表现和病史可初步诊断，但确诊有赖于实验室检查。细菌性脑膜炎是由各种致病菌直接侵犯脑膜所引起的急性化脓性感染，简称流脑。其主要症状是发热、头痛、呕吐、嗜睡、抽搐、昏迷等。那么3岁儿童脑膜炎早期症状有哪些呢？下面为大家",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, If your MRI was done thrice, and it was normal on all three occasions, you might have to get some other tests performed. There are neurologists who check for nerve conduction defects. Sometimes these are useful in such a clinical scenario. We should ideally not think of your two problems (poor erections and bladder muscle weakness) as separate entities and should check if one solution will help both problems. There are other investigations which can also be performed. These include a penile Doppler to test vascularity of your phallus. You can also be tried with medications like alpha-blockers to see if urine flow improves, and if required also add medication to improve bladder muscle tone which unfortunately is not very often successful. Hope I have been able to help you.","
Hello and welcome to Chat Doctor.  Thanks for your query. I have read through your question and understand your concerns.  This sounds like a case of allergic bronchitis or asthma.  The cough is most likely due to irritation from dust or allergens in the air. You can take antihistamines such as levocetirizine or fexofenadine, along with an inhaled corticosteroid (e.g. budesonide) to help reduce inflammation in the airways. If you have not already done so, you should also get tested for allergies, so you can avoid the triggers",0.16047227099205902
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Thanks for writing in to us. It is important to review your condition in detail with imaging findings. A 1 mm and 2 mm mass in lymph nodes is less likely to be a cancer. These are too small to be told apart and can also be seen in many benign conditions. This requires clinical examination by a surgeon and correlation with your scan report. Since you had a total thyroidectomy in 2010, it will help to know the scan findings in the post-operative thyroid bed and know if there is any suspicious malignant process going on. In the absence of a recent mass or lymph nodes of considerable size in the area it is difficult to call it a recurrent cancer. You should consult a head and neck oncologist and discuss your report and get examined. If required further testing will be asked like a FNAC or nuclear scan. Please do not worry.","
Hello, I have studied your case. Due to compression of nerve root there is pain in your leg and foot. For this neurotrophic cream and muscle relaxant Chat Doctor.  You need MRI spine to see for any disc bulge or spinal stenosis. Back exercises and physical therapy will help to reduce pain. Avoid long walks and lifting weights. Hope this answers your query. If you have additional questions or follow-up queries then please do not hesitate in writing to us. I will be happy to answer your queries. Wishing you good health. Take care.  Regards, ",0.17405147942459945
"If you are a doctor, please answer the medical questions based on the patient's description.","Degree understand your concerns went through your details. Everyone has their own way of enjoying sex and being in fantasy mood. Your husband thinks in a novel way. In fact, urination after sexual intercourse is pleasurable. This has nothing to do with prostrate related problems. Enjoy your husbands fantasy. If you require more of my help in this aspect, please use this URL. http://goo.gl/aYW2pR. Make sure that you include every minute details possible. Hope this answers your query. Available for further clarifications. Good luck. Take care.","
Hi, Thank you for asking question on Chat Doctor. I went through your history and would like to make suggestions for your concern. 1. If you have fever then it needs to be investigated properly.2. You should go for blood examination for routine blood count, ESR, CRP, liver function test, kidney function test and urine examination.3. If required you may need X-ray chest and ultrasound of abdomen.4. Based on results of above investigations appropriate treatment will be given by your physician.5. Do not worry much as it can be cured if treated properly. Hope this will help you to plan further management.",0.1858820176510012
什么是子宫内膜单纯性增生，无,你好，子宫内膜如果比正常的厚的话可能会导致月经量过多或经期过长，可以导致贫血，目前治疗以手术刮宫为主，药物治疗没有效果。,"
你好，根据你的描述，一般考虑子宫内膜单纯性增生是由于体内雌激素水平过高，没有孕激素拮抗而引起的。建议你到医院做B超检查，确诊后在医生指导下进行治疗。",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Welcome Thanks for consulting Chat Doctor, I have gone through your query, as you have mentioned that you have decayed broken tooth which has sharp edge causing injury on tongue for this you should visit dentist and go for Extraction of tooth or Grinding of tooth, Do warm saline gargle two - three times a day You can apply Anesthetic gel McCoppin on tongue twice daily for one week it will help you Hope this will help you.  Wishing you good health Regards ","
Hi, I am sorry for your loss. The most common cause of death in patients with cancer is the spread of cancer to other organs like brain or liver or lungs etc. So if the cancer has spread to other parts then there will be no way to cure it.  But if the cancer was detected early and it had not spread, then the patient can be cured by surgery. I hope this answers your question. If you have any further queries, please feel free to ask. Thanks.  Chat Doctor.  S.  A.  P.  S.  M.  D.  N.  E. ",0.13969209854121198
严重梗阻性肾衰的手术治疗有些什么？,急诊手术；间断腹透,"
肾脏移植术；血液透析；肾移植；腹腔镜下肾盂成形术；腹腔镜下肾盂输尿管连接部成形术；经皮肾镜碎石取石术；经皮肾镜手术；腹腔镜肾盂输尿管成形术；肾移植手术；经皮肾镜取石术；腹腔镜肾盂输尿管连接部成形术；经皮肾镜；肾移植手术治疗；经皮肾镜碎石术；经皮肾镜手术治疗；经皮肾镜取石；腹腔镜下肾盂",0.0
巨细胞病毒抗体IGM的几点问题有？，我的小孩现在才5个多月.在1个多月时血清检查有巨细胞感染.同时患有肺炎.住院治疗了10多天.我该怎么办？,一。你的孩子仍然有巨细胞病毒。治疗6周。最好是住院后。3治疗后。病毒很可能复发。因此。为了预防。4。它可能会感到不适和发烧。年轻人或儿童感染可引起发热、疲劳和传染病等疾病。如果一个人接受含有病毒和发烧的输血。肝脏可能会发炎。有时在2至4周后。,"
您好！宝宝现在5个月大，如果血清检测巨细胞抗体为阳性，考虑宝宝是曾经感染过CMV，但是没有临床症状，目前的情况考虑宝宝是恢复期。建议您不要过于担心，可以继续观察宝宝的生长发育情况，如果宝宝精神状态好、体重增长正常、无其他异常表现，就不用特别处理。注意宝宝的营养和卫生，预防感冒和其他疾病即可。
另外，建议您定期带宝宝到医院做健康体检，及时了解宝宝的生长发育状况，及早发现并处理可能出现的问题。希望我的回答能够帮助到您！祝宝宝健康成长",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Degree understand your concerns went through your descriptions. I suggest you not to worry much. You have not mentioned your age and occupation in the description. From the description, I cannot see schizotypal personality disorder in you. But I do see anxiety rather health anxiety. To find out your personality type, you need to take personality tests which are administered by clinical psychologists. Don't go with tests available on the internet which are normally misguiding. Don't read unnecessary books. Even for a trained psychiatrist, it takes some time to understand your correct problem, in that case, how an untrained person can? Be confident, if you have a problem, Always say - SO WHAT?-. You need cognitive behavior therapy. I can help you with that. Please post a direct query to me with every minute details possible. I shall prescribe tailor made cognitive behavior therapy techniques to you which should clear your problems within weeks. Hope this answers your query. Available for further clarifications. Good luck.","
Hello, Welcome to Chat Doctor .com I am Chat Doctor. Michael and I have gone through your query with diligence and here is my advice:There is no need to worry. The pain in your chest can be due to a muscle strain or a muscular spasm. This happens because of poor posture during sleep or while working at the computer. Also, there could be a musculoskeletal injury to the muscles in the thoracic region. In both cases, there is no need for any special treatment. Just take care not to stress those muscles again and they will heal by themselves within a few days. Hope this helps. Kindly rate",0.13704438736675278
胃寒，气往上走，一天不吃饭不觉的饿，浑身无力，夏季,考虑是慢性胃炎或消化性溃疡，一般可以做钡餐或胃镜等检查确诊。胃炎或消化性溃疡病因和饮食不当，药物化学因素刺激，精神集中，幽门螺旋杆菌感染等有关。建议在当地医生指导下服用阿莫西林，克拉霉素，丽珠得乐和奥美拉唑等治疗。,"
你好，你描述的考虑是胃炎，建议吃点奥美拉唑胶囊，阿莫西林胶囊，丽珠得乐，多潘立酮片，忌辛辣生冷食物，规律饮食，少食多餐",0.0
月经一直没来怎么办，本人从2017年4月9号月经结束后，到今天7月17号月经一直没来,"你好，根据你的情况月经推迟不来没有怀孕考虑是内分泌失调引起的。
   考虑是内分泌失调引起的，建议你最好是打黄体酮针治疗，效果挺好的，忌口，不要吃辛辣食品，没事多运动增强体质。 
","
你好，引起月经不调的原因很多的,如内分泌紊乱,妇科炎症,精神环境的改变,药物的影响,过度节食和运动,肝功能异常等都可以引起月经不调的。建议你先查一下性激素六项和B超看看,明确病因后再治疗. ，月经不调的出现不仅仅会影响女性的生活，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下常规检查，找出病因后对症治疗，平时注意饮食的调理，清淡容易消化的食物，不可以吃辛辣刺激生冷的食物。",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, It seems your kid is having viral diarrhea. Once it starts it will take 5-7 days to completely get better.  Unless the kids having low urine output or very dull or excessively sleepy or blood in motion or green bilious vomiting. You need not worry.  There is no need to use antibiotics unless there is blood in the motion. Antibiotics might worsen if unnecessarily used causing antibiotic-associated diarrhea. I suggest you use zinc supplements (Z&D Chat Doctor. ","
Hi... I understand your concern. And thank you for trusting me with it. I have a few questions and suggestions for you:1. What is the age of your child?2. When did you notice the rash?3. Did the rash start on any particular body part?4. Is the rash associated with fever or itching?5. Has your child been in contact with any other child having similar complaints?6. Is there any history of allergies in the family?7. Have you noticed any changes in the behavior of your child?8. What is the nature of food given to your child?9. Does your child",0.1375
荨麻疹可以吃香菜么,荨麻疹不能吃香菜，饮食上还应注意以下几点，忌吃辛辣的鱼和海鲜这样的食物，会使荨麻疹加重。像鲜虾，螃蟹，鱿鱼，鱿鱼贝类，或竹笋，糯米，巧克力，咖啡，香料，糖等。多吃碱性食物，如：葡萄，绿茶，海带，西红柿，芝麻，黄瓜，胡萝卜，香蕉，苹果，橘子，萝卜，绿豆，意大利仁等。不要吃油炸脂肪的食物：如各种油炸，油炸，烟熏腌制肉制品，动物内脏，奶油蛋糕，巧克力等。荨麻疹通常被称为风疹。由于皮肤和粘膜小血管扩张和渗透性增加，这是局部水肿反应。它通常在2到24小时内消退，但反复出现新的皮疹。疾病的过程延迟了几天到几个月。临床上比较常见。荨麻疹的病因非常复杂，约有3/4的患者找不到病因，尤其是慢性荨麻疹。常见原因是：食品和食品添加剂；吸入；感染；药物；物理因素，如机械刺激，冷热，阳光等；昆虫叮咬；精神因素和内分泌变化；遗传因素。基本损害为皮肤出现风团。常先有皮肤瘙痒，随即出现风团，呈鲜红色或苍白色、皮肤色，少数患者有水肿性红斑。风团的大小和形态不一，发作时间不定。风团逐渐蔓延，融合成片，由于真皮乳头水肿，可见表皮毛囊口向下凹陷。风团持续数分钟至数小时，少数可延长至数天后消退，不留痕迹。皮疹反复成批发生，以傍晚发作者多见。风团常泛发，亦可局限。有时合并血管性水肿，偶尔风团表面形成大疱。治疗：1。消除原因，并尝试找出每个发作原因并避免它。如果是感染引起的，应积极治疗感染病灶。药物引起的应该停止过敏药物；食物过敏，发现过敏性食物后，不要吃这种食物。2.避免诱发因素，如感冒荨麻疹应注意注意保暖，乙酰胆碱碱性荨麻疹减少运动，出汗和情绪波动，接触荨麻疹减少接触机会。多注意饮食，要经常定期生活，参加适当的体育锻炼，及时检查，不能掉以轻心。,"
荨麻疹患者可以吃香菜。荨麻疹是一种常见的过敏性疾病，其病因复杂，饮食上没有特殊禁忌，只要不食用辛辣、刺激性食物即可。香菜具有祛风解表、消肿利湿等功效，对荨麻疹的治疗有一定的辅助作用。荨麻疹又称风疹块，是由于皮肤、黏膜小血管扩张及渗透性增加而出现的一种局限性水肿反应，通常在2～24小时内消退，但反复发生新的皮疹。病发时，全身都会出现红斑或风团，奇痒难耐，给患者的",0.0
退变性脊柱侧凸疼痛的发病部位是什么？,胸腰段；腰部,"
胸腰椎段；胸腰椎段椎弓根；胸腰椎；腰椎；腰椎棘突；腰椎小关节；胸腰椎节段；腰椎椎弓根；胸腰椎椎弓根；腰椎椎体；腰椎棘突及椎板；腰椎椎板；腰椎椎间盘；胸腰椎椎弓根；腰椎椎弓根区；胸腰椎节段椎弓根；胸腰椎椎弓根区；腰椎椎间盘、椎板；腰椎椎间盘、椎板和椎弓根；腰椎",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello welcome to Chat Doctor , Based on your children history and treatment received most likely reason for his cough seems to be allergic (reactive airway disease), chances of which are more if there is family history of allergic also. If your child responds immediately to nebulization, chances of allergic cough are very much. Inhalation therapy are best recommended treatment for such type of cough, also you need to check your immunization, apart from routine vaccines he needs yearly flu vaccination. As these are prescription Chat Doctor. ","
Hi, I understand your concern and would explain that your symptoms could be related to an acute viral infection (like hepatitis).  For this reason, I would recommend performing a blood test for liver enzymes, a blood count and a PCR for hepatitis A, B and C.  An abdominal ultrasound could also help to rule out other possible causes of your symptoms.  You should avoid alcohol and any kind of medication that can affect the liver function. Hope I have answered your query. Let me know if I can assist you further. Take care Chat Doctor. ",0.1358736357109283
紧张型头痛的筛查有些什么？,汉密尔顿抑郁量表,"
疼痛评估量表；心理行为问卷；焦虑自评量表；抑郁自评量表；汉密尔顿抑郁量表；汉密尔顿焦虑量表",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello... Hyperkalemia -- high potassium in your blood -- may occur if your kidneys do not work properly Kidney disease is the most common cause of hyperkalemia.  Excess potassium in the diet can also contribute to increased levels in your blood, especially if there is an issue with kidney function. Salt substitutes typically contain high amounts of potassium. Foods such as melons, orange juice, and bananas are rich in potassium too. Over and above Chat Doctor. . For better evolution kindly get done renal function tests and cardiac check up with regular monitoring on potassium level","
Hi, I understand your concern.  You should not worry about this. It is quite normal to have some amount of pain in the lower abdomen and back during periods.  This can be due to muscle spasm which is caused by contractions of the uterus during periods.  You can use hot water bag over the abdomen for relief.  If the pain is severe, then you can take medicines like diclofenac or ibuprofen.  Do not worry.  The pain will subside with time.  Hope I have answered your query. Let me know if I can assist you further. Take care Chat Doctor. ",0.16908893817474255
"If you are a doctor, please answer the medical questions based on the patient's description.","Though top I is very specific for cardiac disease yet if coronary angiogram is normal, it was not a heart attack some other condition associated with increase in levels of troponin are-primary pulmonary hypertension, pulmonary embolism, and acute exacerbations of chronic obstructive pulmonary disease (COPD), right ventricular strain with increased wall tension and ischemia. These condition can cause chest pain and increased troops.don't worry if Anglo is normal it's not cardiac","
Hello, Thanks for choosing Chat Doctor for posting your query. I have gone through your question in detail and I can understand what you are going through. From the history it seems to be a case of viral fever. It is self limiting and will get cured with time. There is no specific treatment for this condition. Just take paracetamol for pain relief and rest at home. Hope I am able to answer your concerns. If you have any further query I will be happy to answer you. In future if you wish to contact me directly, you can use the below-mentioned link:bit.ly/ Chat Doctor. ",0.11424731182795698
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi welcome to Chat Doctor..... Your mother having asthma, pulmonary fibrosis and emphysema like conditions ... So having both obstructive and restrictive lung disease. ... So survival chances very less .... Bronchodilator and steroid like treatment needed for these ..... Oxygen therapy also needed. .... Pulmonary rehabilitation will be useful ... Lung transplantation if feasible is ultimate treatment for COPD but here its utility seems less .... Keep exposure to smoking, dust, pollen etc. very less .... Consult pulmonologist for this. Take care ... Regular clinical follow up needed .","
Hi, Welcome to Chat Doctor.  I have read your query in detail and understood your concern. I will try my best to help you. In my opinion, you should get yourself evaluated by an ENT surgeon. The most common cause of such symptoms is the presence of polyps in the nose or nasal cancer. You may require CT scan of the sinuses for diagnosis. Treatment options include surgery followed by radiation therapy. Hope this helps. Please write back if you have any further queries. Wishing you good health. Take care. Regards - Chat Doctor.  S. B. Nair MD - Orthopedics (Surgery)",0.10881992107232251
"If you are a doctor, please answer the medical questions based on the patient's description.","Dear Sir, Shaking that your noticed probably is due to high fever also called as chills & rigors. However, a child can have febrile seizures, try to keep her temperature down to normal limit. You may give here paracetamol for high fever under your doctors' guidance. Also, you can do cold sponging. In case you notice apart from shaking, teeth hindering, tongue bite, frothing, unrolling of eyes, rush her to ER, that is a seizure. Consult your doctor for appropriate treatment for the cause of fever. Wish her good health","
Hello, Welcome to Chat Doctor . I have read your query and understood your concern. As per your history, there can be two possibilities: 1) It can be due to infection2) It can be due to allergic reaction. For this you need to consult an allergist who will take your detailed history, do physical examination and order relevant tests like skin prick test, serum specific IgE for common allergens etc. Then he will decide whether it is allergy or not and what needs to be done. Till then, avoid contact with suspected allergen. You can use antihistamines as needed. Hope this helps. Wishing",0.12048192771084337
重度痔病的并发症是什么？,肛门剧烈疼痛；肛门坠胀感；里急后重感；尿潴留,"
肛门湿疹；肛周瘙痒",0.0
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello Rohan;welcome to Chat Doctor Psoriasis is an autoimmune disease and there is limited treatment available which you can get prescribed by a Dermatologist and your condition should improve. As for the big swelling from which yellow color discharge is probably pus coming out, and it may be some infected abscess or a boil for which you should take some antibiotic. Please consult a doctor near your residence or visit a hospital and the doctor will prescribe antibiotic after examination.Don't worry it could be an infection and not a cancer. Take care. Thanks","
Hello, Welcome to Chat Doctor, As you are having pain in your leg and also swelling of your leg, it is possible that you may have venous thrombosis which needs to be evaluated by Doppler ultrasound. If there is no evidence of venous thrombosis then you can take blood thinner like Warfarin for 3 months. The other investigation that I would suggest you to undergo is routine blood investigations including CBC, ESR, Liver function test, Renal function test, LFT, RFT. For this type of pain I would suggest you to take analgesics like Diclofenac or Paracet",0.16018360466774587
急性消化系统症状的推荐药有些什么？,碱式水杨酸铋；复方二甲基硅油咀嚼片；铝碳酸镁片,"
复方黄连素片；奥美拉唑联合甲硝唑；甲硝唑；复方黄连素；奥美拉唑；奥美拉唑联合甲硝唑治疗；阿莫西林胶囊；雷贝拉唑钠；克拉霉素；奥美拉唑联合阿莫西林；奥美拉唑联合甲硝唑；左氧氟沙星；阿莫西林；奥美拉唑联合甲硝唑、阿莫西林；奥美拉唑联合左氧氟沙星；甲硝唑联合奥美拉唑；左氧氟沙星胶囊；奥",0.0
大便1天多次怎么回事，早上起床，大便3次，间隔时间10分钟，有时稀有时硬。白天没有，晚上也正常。 , 您好，可能是慢性肠炎的症状。可以服用黄连素，元胡止痛片，胃肠灵治疗，或者肌肉注射阿托品，必要时输液输血或吸氧。宜少量多餐，补充多种维生素。勿食生、冷、油腻及多纤维素的食物。适当进行体育锻炼以增强体质。，除此之外，患者在治疗消化内科疾病期间，除了要及时治疗外，患者的饮食状况和心理状态也是尤为重要，患者一定要避免精神上过度的紧张和忧虑，以免对消化内科疾病的恢复造成了不必要的影响。,"
你好，根据你的情况考虑是属于肠道功能紊乱导致的，建议口服整肠生胶囊和四磨汤治疗，平时注意饮食规律，忌辛辣刺激性食物，保持心情舒畅。，患者面对肛肠科的危害时，我们应该及时实施对症治疗原则，不要避讳就医，如果肛肠科久治不愈，那么就要及时调整治疗方案。",0.0
