instruction,reference,generated,cosine_similarity
慢性呼吸系统疾病的病因是什么？,不锻炼身体；吸烟；不健康的饮食,"
吸烟；慢性感染；环境污染；年龄增长；职业因素；遗传因素；性别差异；病毒感染；支气管哮喘；呼吸道感染；不良生活习惯；饮酒；细菌感染；空气污染；过敏性鼻炎；环境因素；生物因素；吸烟史；大气污染；职业有害气体；吸烟史和职业有害气体；烟草烟雾暴露；吸烟及职业有害气体；职业有害物质；吸烟、饮酒；二手烟；吸烟、职业有害气体；吸烟；长期吸入有毒有害气体；二手烟暴露；吸烟、职业有害气体暴露；吸烟、职业有害气体暴露和大气污染；吸烟与职业",0.802567720413208
枕骨大孔区脑膜瘤的发病部位是什么？,后组颅神经；颅底深部；颈髓和后组颅神经；椎动脉,"
枕骨大孔区；枕骨大孔区脑干；小脑后下蚓部；枕叶；小脑后下蚓部及小脑半球；小脑后下蚓部和小脑半球；小脑后下部；小脑后下部及枕叶；枕叶、小脑后下部；小脑后下部；枕叶和小脑后下部；小脑后下部及枕叶；小脑后下部与枕叶；小脑后下部与枕叶及小脑半球；枕叶及小脑后下部；",0.9176928997039795
角膜潰瘍的辅助治疗有些什么？,氬激光治療,"
抗病毒药物；抗真菌药物；糖皮质激素；抗生素；抗真菌药物；抗病毒药物联合糖皮质激素；免疫抑制剂；抗生素联合糖皮质激素；抗真菌药物联合糖皮质激素；免疫抑制剂联合糖皮质激素；抗病毒药物联合抗生素；抗病毒药物联合糖皮质激素治疗；抗生素联合糖皮质激素治疗；抗病毒药物联合免疫抑制剂；糖皮质激素联合免疫抑制剂；抗病毒药物联合抗生素治疗；糖皮质激素联合抗生素；抗病毒药物联合免疫抑制剂治疗；糖皮质激素",0.7832746505737305
"If you are a doctor, please answer the medical questions based on the patient's description.","HI, thanks for using Chat Doctor Enlarged lymph nodes are normally as a result of infection or inflammation in the surrounding areas. They can also become enlarged if the nodes themselves are infected or in malignant conditions. A full blood count and ESR (checks for inflammation) would be able to determine if infection, infection or other serious conditions are present. It would be best to be reviewed by your doctor. Dizziness can be due to different possible causes such as conditions of the inner ear, low blood pressure, inadequate fluids, side effect of medication. An ENT doctor or neurologist may be helpful to determining the cause for your dizziness. I hope this helps","
Hi, Thanks for asking. Based on your clinical history and symptoms, it appears that you have developed bronchitis due to smoking. Bronchitis is inflammation of air passages leading to lungs. It can be acute or chronic. Acute bronchitis is mostly viral in origin and chronic bronchitis is usually caused by long term smoking. Smoking damages airways and makes them more prone to infection. You need to quit smoking to prevent recurrence. Treatment includes anti-inflammatory medicines like corticosteroids, cough expectorant and bronchodilators. Antibiotics are not required if there is no bacterial superinfection. Hope it helps",0.9174867272377014
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Given the history of nerve damage with diabetes these symptoms may be of nerve damage. Do take care of keeping your foot straight with pillows under knee to prevent any unwanted stretch at nerve.  Chat Doctor.  Do visit a neurologist. He may be able to help you with some nerve pain relieving medication. Do some active movements of toes and ankle it will keep the muscles toned up and prevent any swelling of ankles. Hope you find the answer useful. Let me know if I can assist you further.","
Hi and welcome to Chat Doctor . I am sorry to hear about your symptoms. I would recommend you to consult a dermatologist for examination of your skin lesions. He can do a biopsy if necessary. If it is not possible to see a dermatologist, then you should take an antifungal medication like fluconazole 150 mg once a week for 6 weeks. You should continue with the treatment even after the lesions have disappeared. Hope this answers your question. If you have additional questions or follow-up questions then please do not hesitate in writing to us. I will be happy to help you. Kind regards,  Chat",0.896415650844574
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello. Thanks for writing to us. The effects of wagon insecticidal spray are completely reversible with the help of antidotes.  You need to attend to an ER for proper control of symptoms and anti dote treatment. Till that time, avoid bright light exposure, take slow and deep breaths and do not take any sedative or any other Chat Doctor. I hope this information has been both informative and helpful for you.","
Hi, Thanks for writing in. I understand your concern about the swelling and pain of the foot. This could be due to many reasons like infection or inflammation. Since there is no history of injury, it is likely to be due to an inflammatory condition. You can take anti-inflammatory medications like ibuprofen and also apply ice packs over the swollen part. Please wear comfortable shoes and avoid walking long distances. If the pain increases then please consult your doctor and get a clinical examination done. A blood test may be required to check for any infection or inflammation. It will help in knowing if you need antibiotics. Hope this helps. Please write back",0.9243717193603516
前列腺癌有哪些原因造成的，我父亲09年实施前列腺癌根治术，术后发觉已骨转移，后用间歇内分泌双得疗法，坚持了5年，一直有效，今年73岁。2个半月前打两次针，第一个月后PSA为4（以前第二针通常降为1或2），第三月没仔细检查（父亲固执不想去）。最近一个月父亲食欲不振，前晚骨盆睡不着，但白天昨晚又不痛了。父亲性格开朗，身体条件较好，重视生活质量，坚决不同意放射治疗，化疗方法。在乎怎样的帮助：前列腺癌有哪些原因引发的,1、年龄因素：年纪越大，再次发生前列腺癌的机会也就越高。2、隔代遗传因素：血亲中有前列腺癌的人，得前列腺癌的机会就比一般人高；换句话说，约有9%的前列腺癌患者有家族病史。3、荷尔蒙因素：绝大多数的前列腺癌细胞表面有男性荷尔蒙的接受器，而丧失男性荷尔蒙的刺激，前列腺癌细胞就会膨胀萎缩。,"
你好，前列腺癌是中老年男性常见恶性肿瘤之一，其再次发生与性生活及饮食习惯等关于，具体原因尚不清楚，目前认为与年龄、种族、隔代遗传和环境等因素有关，建议您及时到医院复诊，遵医嘱决定合适的治疗方法。祝健康！以上是对“前列腺癌有哪些原因引发的”这个问题的建议，期望对您有帮助，祝您健康！除了正规救治前列腺外，患者还需要有看重护理方面，比如恰当饮食，始终保持心情愉快。与此同时患者还要注意决定一家三甲医院诊病，这样才能获得良好的治疗效果。谢谢！",0.972225546836853
蛔虫病手术需要注意哪些问题？，本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问蛔虫病手术需要注意哪些问题？,蛔虫并，主要是饮食平时卫生不洁，或者是排便极冷饮食导致，一般主要症状的hi肚脐周围反反复复复发性疼痛，并伴发饮食增加或者是消瘦等症状的再次发生的，如果导致胆道蛔虫，一般疼痛严重，表现出为钻顶样疼痛，如果药物救治无效的话需要有考虑手术救治的，一般术前防止排便，术后留意休息，互相配合饮食增强营养。,"
你好，很高兴为你解答问题：如果你的体内有蛔虫的话，是需要及时的治疗的。一般情况下如果是轻度的感染，可以口服驱虫药物来治疗。如果症状比较严重的话，建议到医院进行驱虫治疗，平时注意个人卫生，勤洗手，不吃生冷食物，多喝水，多吃新鲜蔬菜水果，不要吃辛辣刺激性食物，不要熬夜，保持充足的睡眠。希望我的回答能够帮助到你，祝你早日康复！，其实得了普通外科疾病并不可怕，患者要相信自己是可以战胜病魔的，只要在早期发现的时候及时治疗，",0.9823272824287415
工作积极性高组的风险评估因素有些什么？,收入满意度,"
教育程度；婚姻状况；年龄；职业；文化程度；性别；家庭经济收入；社会支持；单位性质；健康状况；个人经济收入；年龄、文化程度、婚姻状况；婚姻状况、文化程度；单位性质、婚姻状况、年龄；婚姻状况、年龄；婚姻状况、年龄、文化程度；婚姻状况、年龄、文化程度、单位性质；年龄、文化程度、婚姻状况、单位性质；文化程度、婚姻状况；年龄、文化程度、婚姻状况、单位性质、健康状况；年龄、文化程度、婚姻状况、单位性质、健康状况、个人经济收入；年龄",0.7645276784896851
男性甲型流感的临床表现有些什么？,头痛；咽痛；咳嗽；流涕,"
发热；咳嗽；咽痛；鼻塞、流涕；头痛；乏力；肌痛；腹痛；恶心呕吐；腹泻；胸闷；气促；心悸；咯血；呼吸困难；烦躁；头晕；寒战；胸痛；关节痛；肌肉酸痛；全身不适；咽干；失眠；食欲不振；恶心；腹胀；胃胀；厌食；皮疹；关节肿痛；关节疼痛；心慌；胸闷气短；胸闷憋喘；恶心呕吐及腹泻；腹痛腹泻；恶心呕吐及腹痛；腹泻伴腹痛；腹痛",0.8607504367828369
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, To me the symptoms appear like the onset of a syncope. A syncope is usually caused by reduced blood supply to the brain. The first thing that I would like to get done for you is the cardiac evaluation. The heart problems are very well known to manifest after exertion. When one works out on a regular basis then body gets accustomed to that level of exertion and this adaptation goes off with stopping the activity. Probably that is causing the problem for you when you start it after a gap. I would definitely want a heart check up. Good luck.","
Hi, Thanks for your query. After going through your query I came to know that you are suffering from allergic rhinitis. It is caused due to allergy of dust mite, pollen grain etc. You need to consult an allergist who will first do skin prick test to rule out the cause of allergy and then treat you accordingly. Till time, you can take anti-allergic Chat Doctor.  You can also go for immunotherapy if it is positive. I do hope that you have found something helpful, and I will be glad to answer any further query. Take care.  Regards.  S. Reg. No: ",0.8858646154403687
咽部充血有哪些治疗药物，同学最近咳嗽的情况比较的严重，有时候半夜因为他咳嗽声音而被吵醒，他的咳嗽里面还伴有咳血出来，检查出来他的咽部充血了所以红红的诶，那么治疗这个病有什么药物？,"你好，比如服用清热润喉丸或者含服清咽滴丸,也可以用玄参,黄精,麦冬各10克,每天泡水喝,可以减轻局部的不适和充血现象.一,多喝开水；二,金嗓子喉片；坚持几天,必有验效,试试吧，其实得了急性淋巴结炎并不可怕，患者要相信自己是可以战胜病魔的，只要及时发现症状，并且对症治疗，缓解病情及康复的几率都非常大。","
你好！根据你描述的症状来看，可能是咽喉炎引起的，建议去医院耳鼻喉科做一下相关检查，确定病因后在医生指导下对症用药治疗。平时要注意多喝水，清淡饮食，避免辛辣刺激性食物。 ，我们都知道内科疾病对患者的伤害比较的，一旦发现后就该及时救治，同时患者日常中还需要重视自身的调养，并且合理饮食，病情好转后适当的运动，希望内科疾病患者可以及时得到救治！谢谢！",0.8864685893058777
高血压病会转化成什么？,缺血性脑卒中；球结膜微循环改变；心血管疾病；代谢综合征；心律失常；颈动脉粥样硬化；脂质过氧化；脑卒中；RHR增加；糖尿病；动脉粥样硬化；心脑血管疾病；出血；冠心病脑卒中；高尿酸血症；急性心肌梗塞；冠心病；抑郁症；心功能不全；肾功能损害；络病；颈动脉硬化；慢性肾功能不全；动脉硬化；血栓性疾病；主动脉硬化；心肌梗死；心力衰竭；脑梗死；急性心肌梗死；血栓栓塞性疾病,"
脑梗死；冠心病；心肌肥厚；心功能不全；左室肥厚；左室舒张功能异常；左心室肥大；左心室收缩功能异常；心力衰竭；冠状动脉粥样硬化；心绞痛；心肌缺血；左心室肥厚；心脏扩大；冠状动脉狭窄；左心室舒张功能减低；心律失常；冠状动脉粥样硬化性心脏病；冠状动脉病变；左室舒张功能障碍；左心室功能不全；左室肥厚伴舒张功能",0.9965085983276367
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Thanks for asking the query, According to your clinical signs and symptoms I suppose that you are suffering from Periodontitis which shows the above-mentioned symptoms such as swollen gums and weak teeth. I would suggest you to visit the Dentist and get the checkup done. Go for professional mouth scaling and polishing followed by the course of antibiotics and analgesics. Also get your blood sugar level estimation to know whether you are diabetic or not. Maintain a good oral hygiene. Use chlorhexidine mouthwash gargles twice daily. Hope this helps out. Regards.","
Hello and welcome to Chat Doctor. As a Urologist, I can understand your anxiety. You should get an ultrasound scan of abdomen and pelvis done first. This will tell about the status of kidneys and bladder. If no stones are seen in this scan, then you may need a CT scan of abdomen, with contrast. It will show the exact position of stone. The treatment depends on the size, location and cause of stone. You'll need a good urologist for this. Wishing you well. Chat Doctor.  Manga.  If you have any other doubts, you can contact me. Thank you &",0.9199151396751404
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Welcome to Chat Doctor, The Presence of bacteria in the urine may lead to bladder infection and other forms of urinary tract infection. Escherichia coli is the most common organism responsible for bladder infection. The most common way bacteria gain access to the urinary system from outside is through the urethra. The most common symptoms of bladder infection are burning sensation when urinating, Frequent urge to urinate, Passing only small amounts of urine at a time despite the urge to urinate and cloudy Urine. Bladder infection is diagnosed by an urinalysis and the presence of white blood cells in urinalysis indicates bladder infection. Simple bladder infections in women can be treated with a three-day course of an antibiotic like Co-trimoxazole. The choice of antibiotic, the strength of the medication and the length of treatment vary depending on the circumstances and antibiotics need to be taken for 10 days or more. Thank you.","
Hi, Thanks for writing in. I can understand your concern about the swelling in your leg and arm. There are several causes of swelling in arms and legs. It could be due to heart failure or kidney problem. However, if there is no history of these conditions then it might be due to blood clotting in veins. This can occur due to lack of activity for long time or due to certain medicines like birth control pills. Please consult your doctor and get yourself examined. He might want to check your blood pressure and also ask for an ultrasound of abdomen and legs to see if there is any obstruction in veins. If this is confirmed then",0.81880784034729
3岁儿童脑膜炎早期症状,脑膜炎就是一种炎症性病变，是指脑实质受病原体侵袭所导致的，对患者有着很大的影响，所以对于脑膜炎一定要引起重视，有些孩子就有可能会患上脑炎，所以在发现儿童患有脑膜炎后一定要进行治疗。那么，3岁儿童患有脑膜炎的早期症状是怎样的呢？3岁儿童患有脑膜炎就表示是脑膜和大脑本身都受损了，不论他们是哪一部位的受损，主要损害的是中枢神经系统。中枢神经系统对人体的支配，一个是意识，一个是运动。如果出现受损，在运动方面孩子往往会有肢体的运动障碍，比如说偏瘫、截瘫。有些孩子也可能会出现一种意识的障碍，比如说嗜睡、昏迷，更重的话可能会出现老百姓说的羊角风这种抽搐。宝宝出现脑膜炎的症状往往是因为炎症的发生，疾病早期时孩子通常会伴有发烧的症状。最常见的就是孩子有发烧的症状、呼吸道感染的症状，随后出现了意识的障碍、运动的障碍乃至于抽搐。上述文章介绍了3岁儿童脑膜炎早期症状，在发现儿童出现了这些病症时，就要及时送孩子就医，千万不要拖着，否则病情会越来越严重，甚至会给孩子留有后遗症，对孩子以后的成长也有一定的影响。,"
脑膜炎是脑膜的炎症，包括蛛网膜和软脑膜。细菌性脑膜炎是由各种病原体引起的脑膜和脑实质的急性化脓性炎症，是一种严重的疾病。在临床上，它主要由金黄色葡萄球菌、肺炎链球菌、流感嗜血杆菌等引起。如果患者患有其他疾病，如糖尿病或免疫缺陷疾病，则更易感染。当发生脑膜炎时，应尽快去医院检查，以避免延误病情。那么，3岁儿童脑膜炎早期症状是什么？1.脑膜炎的主要症状是头痛、发热、",0.9431413412094116
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, If your MRI was done thrice, and it was normal on all three occasions, you might have to get some other tests performed. There are neurologists who check for nerve conduction defects. Sometimes these are useful in such a clinical scenario. We should ideally not think of your two problems (poor erections and bladder muscle weakness) as separate entities and should check if one solution will help both problems. There are other investigations which can also be performed. These include a penile Doppler to test vascularity of your phallus. You can also be tried with medications like alpha-blockers to see if urine flow improves, and if required also add medication to improve bladder muscle tone which unfortunately is not very often successful. Hope I have been able to help you.","
Hi... Thank you for consulting in Chat Doctor. I take this opportunity to tell you certain scientific facts and relieve your distress - 1. The size of the uterus has nothing to do with fertility or conception.2 It is the quality of the follicles and ovum that are more important.2 2. There is no relation between uterine size and pregnancy rate.3. The thickness of endometrium has nothing to do with fertility.4. If you have any symptoms like pain in abdomen, irregular bleeding etc., then we need to rule out other causes before considering it as normal. Hope my answer was helpful for you",0.8756845593452454
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, Thanks for writing in to us. It is important to review your condition in detail with imaging findings. A 1 mm and 2 mm mass in lymph nodes is less likely to be a cancer. These are too small to be told apart and can also be seen in many benign conditions. This requires clinical examination by a surgeon and correlation with your scan report. Since you had a total thyroidectomy in 2010, it will help to know the scan findings in the post-operative thyroid bed and know if there is any suspicious malignant process going on. In the absence of a recent mass or lymph nodes of considerable size in the area it is difficult to call it a recurrent cancer. You should consult a head and neck oncologist and discuss your report and get examined. If required further testing will be asked like a FNAC or nuclear scan. Please do not worry.","
Hi, Thanks for asking. Based on your query, my opinion is as follows:1. If symptoms persist, get evaluated for possible heart condition.2. Get ECG done to rule out cardiac issues.3. If no evidence of heart issue, get blood pressure checked in different settings.4. If high blood pressure persists, consult a physician and get medication started. Hope it helps. Any further queries, happy to help again. Regards Chat Doctor.  Ravi Cardiologist.  MD, DM (cardiology)  FACC, FESC, Certificate in Sleep Medicine.  Author of Text Book ""Heart Diseases"".",0.8154656291007996
"If you are a doctor, please answer the medical questions based on the patient's description.","Degree understand your concerns went through your details. Everyone has their own way of enjoying sex and being in fantasy mood. Your husband thinks in a novel way. In fact, urination after sexual intercourse is pleasurable. This has nothing to do with prostrate related problems. Enjoy your husbands fantasy. If you require more of my help in this aspect, please use this URL. http://goo.gl/aYW2pR. Make sure that you include every minute details possible. Hope this answers your query. Available for further clarifications. Good luck. Take care.","
Hello, Welcome to Chat Doctor .com I am Chat Doctor. Mariano Into Bruno Mascaras. I have gone through your query with diligence and would like you to know that I am here to help you. Based on your symptoms I feel that it could be due to any of the following:1. Acute Appendicitis2. Gastroenteritis3. Intestinal parasites4. Intussusception5. Intestinal obstruction6. Diverticulitis7. Bowel obstruction8. Colonic volvulus9. Mesenteric ischemia10. Mesenteric lymphadenitis. You need to",0.8773611187934875
什么是子宫内膜单纯性增生，无,你好，子宫内膜如果比正常的厚的话可能会导致月经量过多或经期过长，可以导致贫血，目前治疗以手术刮宫为主，药物治疗没有效果。,"
子宫内膜单纯性增生是由于体内雌激素水平过高,而孕激素不足,使子宫内膜失去正常的周期性变化,出现持续的增厚和脱落,引起出血.治疗以手术切除为主,配合药物治疗.建议到医院做详细的检查,根据医生指导进行治疗.祝健康!，其实一般情况下，进行任何一种避孕方式都会对女性有一定的危害。所以患者应该注意自身护理。避孕患者注意自身护理，例如当的进行饮食调理，注意保暖避免着凉。最后希望避孕患者可以尽快康复！谢谢！",0.8280227184295654
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello, Welcome Thanks for consulting Chat Doctor, I have gone through your query, as you have mentioned that you have decayed broken tooth which has sharp edge causing injury on tongue for this you should visit dentist and go for Extraction of tooth or Grinding of tooth, Do warm saline gargle two - three times a day You can apply Anesthetic gel McCoppin on tongue twice daily for one week it will help you Hope this will help you.  Wishing you good health Regards ","
Hi, Thanks for writing in. Your son is 15 years old and has had symptoms of chest pain which may be due to musculoskeletal reasons or cardiac causes. He also has cough and breathlessness which could be due to bronchitis. Since he is a teenager it is important to know if he smokes or is exposed to second hand smoke at home. If this is not the case then he might have bronchitis. The chest pain can occur due to muscle spasm or inflammation of the muscles in the chest. Since he is having other symptoms like cough and breathlessness, I suggest that you get him evaluated by",0.7717994451522827
严重梗阻性肾衰的手术治疗有些什么？,急诊手术；间断腹透,"
经皮肾镜碎石术；体外冲击波碎石；经皮肾镜气压弹道碎石；输尿管软镜碎石术；经皮肾镜取石术；输尿管镜碎石；输尿管镜下钬激光碎石术；输尿管镜碎石术；经皮肾镜碎石；经皮肾镜；经皮肾镜气压弹道碎石术；经皮肾镜碎石术；经皮肾镜气压弹道碎石；经皮肾镜取石；输尿管镜下碎石术；",0.8652468323707581
巨细胞病毒抗体IGM的几点问题有？，我的小孩现在才5个多月.在1个多月时血清检查有巨细胞感染.同时患有肺炎.住院治疗了10多天.我该怎么办？,一。你的孩子仍然有巨细胞病毒。治疗6周。最好是住院后。3治疗后。病毒很可能复发。因此。为了预防。4。它可能会感到不适和发烧。年轻人或儿童感染可引起发热、疲劳和传染病等疾病。如果一个人接受含有病毒和发烧的输血。肝脏可能会发炎。有时在2至4周后。,"
你好,你的孩子的情况属于巨细胞病毒感染,这种病毒是可以通过母体传给胎儿的,所以你和宝宝都需要进行抗病毒治疗,建议你带宝宝去儿童医院进行治疗.平时注意多喝水,不要吃辛辣刺激性食物,祝宝宝早日康复!，我们都知道内科疾病对患者的危害比较的，一旦发现后就该及时救治，同时患者日常中还需要重视自身的护理，并且合理饮食，病情好转后适当的运动，希望内科疾病患者可以及时得到救治！谢谢！",0.7776439785957336
"If you are a doctor, please answer the medical questions based on the patient's description.","Degree understand your concerns went through your descriptions. I suggest you not to worry much. You have not mentioned your age and occupation in the description. From the description, I cannot see schizotypal personality disorder in you. But I do see anxiety rather health anxiety. To find out your personality type, you need to take personality tests which are administered by clinical psychologists. Don't go with tests available on the internet which are normally misguiding. Don't read unnecessary books. Even for a trained psychiatrist, it takes some time to understand your correct problem, in that case, how an untrained person can? Be confident, if you have a problem, Always say - SO WHAT?-. You need cognitive behavior therapy. I can help you with that. Please post a direct query to me with every minute details possible. I shall prescribe tailor made cognitive behavior therapy techniques to you which should clear your problems within weeks. Hope this answers your query. Available for further clarifications. Good luck.","
Hi, Thank you for providing the brief history of you. As per your query you have been diagnosed with severe asthma and now you are having chest pain which is related to the musculoskeletal problem. As this kind of chest pain is not due to heart or lungs then it can be because of the musculoskeletal problems. I would suggest you to get a chest X-ray done to rule out any pulmonary issues. You should also undergo an ECG and an echocardiography to rule out any cardiac cause. In my clinical practice most cases with similar symptoms respond well to physical therapy and muscle relaxants. Hope I have answered your query",0.8981435298919678
胃寒，气往上走，一天不吃饭不觉的饿，浑身无力，夏季,考虑是慢性胃炎或消化性溃疡，一般可以做钡餐或胃镜等检查确诊。胃炎或消化性溃疡病因和饮食不当，药物化学因素刺激，精神集中，幽门螺旋杆菌感染等有关。建议在当地医生指导下服用阿莫西林，克拉霉素，丽珠得乐和奥美拉唑等治疗。,"
胃寒是中医的说法，属于脾胃虚寒的表现。表现为腹痛、腹泻、肠鸣、呕吐、喜热饮食、面色苍白、四肢不温、神疲乏力、口淡无味、舌苔白滑、脉象沉迟等。可服用理中丸或附子理中丸治疗。平时要注意保暖，避免受凉。饮食宜清淡，忌生冷油腻。多吃温性食物如姜汤、葱白、羊肉、鸡肉、韭菜、大蒜、胡椒等。少吃寒凉食物如西瓜、梨、柿子、苦瓜、绿豆、冬瓜、黄瓜",0.9375232458114624
月经一直没来怎么办，本人从2017年4月9号月经结束后，到今天7月17号月经一直没来,"你好，根据你的情况月经推迟不来没有怀孕考虑是内分泌失调引起的。
   考虑是内分泌失调引起的，建议你最好是打黄体酮针治疗，效果挺好的，忌口，不要吃辛辣食品，没事多运动增强体质。 
","
你好，你的情况考虑为月经不调的可能，主要与内分泌失调有关，可以采用中草药进行调理，如乌鸡白凤丸或中草药进行调理看看。注意经期卫生，不吃辛辣刺激性的食物很重要。另外建议均衡营养多吃新鲜蔬菜水果多喝水忌烟酒。 ，妇科疾病的出现不仅仅会影响女人的身体，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下B超检查，找出病因后对症治疗，平时应该注意多喝水，注意个人卫生。祝早日康复。",0.9301478862762451
"If you are a doctor, please answer the medical questions based on the patient's description.","Hi, It seems your kid is having viral diarrhea. Once it starts it will take 5-7 days to completely get better.  Unless the kids having low urine output or very dull or excessively sleepy or blood in motion or green bilious vomiting. You need not worry.  There is no need to use antibiotics unless there is blood in the motion. Antibiotics might worsen if unnecessarily used causing antibiotic-associated diarrhea. I suggest you use zinc supplements (Z&D Chat Doctor. ","
Hi, I am Chat Doctor.  I have read your question with care and understand your concerns. Let me try to help you With your query. If you do not feel well then you should see your doctor and get yourself examined. It is possible that you may be suffering from anxiety or stress which can cause similar symptoms. I would recommend you to consult your doctor for further evaluation. I hope this answers your question. If you have any follow-up questions or need clarification on any point, please do not hesitate in asking. Thank you for choosing Chat Doctor to clear doubts on your health issues. Wishing you an early recovery. Kindly",0.88494873046875
荨麻疹可以吃香菜么,荨麻疹不能吃香菜，饮食上还应注意以下几点，忌吃辛辣的鱼和海鲜这样的食物，会使荨麻疹加重。像鲜虾，螃蟹，鱿鱼，鱿鱼贝类，或竹笋，糯米，巧克力，咖啡，香料，糖等。多吃碱性食物，如：葡萄，绿茶，海带，西红柿，芝麻，黄瓜，胡萝卜，香蕉，苹果，橘子，萝卜，绿豆，意大利仁等。不要吃油炸脂肪的食物：如各种油炸，油炸，烟熏腌制肉制品，动物内脏，奶油蛋糕，巧克力等。荨麻疹通常被称为风疹。由于皮肤和粘膜小血管扩张和渗透性增加，这是局部水肿反应。它通常在2到24小时内消退，但反复出现新的皮疹。疾病的过程延迟了几天到几个月。临床上比较常见。荨麻疹的病因非常复杂，约有3/4的患者找不到病因，尤其是慢性荨麻疹。常见原因是：食品和食品添加剂；吸入；感染；药物；物理因素，如机械刺激，冷热，阳光等；昆虫叮咬；精神因素和内分泌变化；遗传因素。基本损害为皮肤出现风团。常先有皮肤瘙痒，随即出现风团，呈鲜红色或苍白色、皮肤色，少数患者有水肿性红斑。风团的大小和形态不一，发作时间不定。风团逐渐蔓延，融合成片，由于真皮乳头水肿，可见表皮毛囊口向下凹陷。风团持续数分钟至数小时，少数可延长至数天后消退，不留痕迹。皮疹反复成批发生，以傍晚发作者多见。风团常泛发，亦可局限。有时合并血管性水肿，偶尔风团表面形成大疱。治疗：1。消除原因，并尝试找出每个发作原因并避免它。如果是感染引起的，应积极治疗感染病灶。药物引起的应该停止过敏药物；食物过敏，发现过敏性食物后，不要吃这种食物。2.避免诱发因素，如感冒荨麻疹应注意注意保暖，乙酰胆碱碱性荨麻疹减少运动，出汗和情绪波动，接触荨麻疹减少接触机会。多注意饮食，要经常定期生活，参加适当的体育锻炼，及时检查，不能掉以轻心。,"
荨麻疹是皮肤科常见的一种疾病，患者在日常生活中一定要注意饮食的清淡，不要食用辛辣刺激性的食物。香菜属于温热性食物，对于荨麻疹患者来说是不适合食用的。荨麻疹是一种常见的过敏性疾病，临床表现为大小不等、形态各异的风团，伴有瘙痒。荨麻疹病因复杂，发病机制尚不清楚，一般认为与变态反应有关。荨麻疹可分为急性和慢性两种，急性荨麻疹病程短，不超过6周；慢性荨麻疹病程长，超过6周。荨麻疹的病因有内",0.918941855430603
退变性脊柱侧凸疼痛的发病部位是什么？,胸腰段；腰部,"
胸椎；腰椎；胸腰椎；颈椎；腰椎、胸椎；腰椎、胸腰椎；腰椎、胸椎及胸腰椎；胸腰椎、腰椎；腰椎和胸腰椎；胸腰段；腰椎；胸腰椎、腰椎及胸椎；腰椎、胸腰段；腰椎、胸腰椎；胸腰椎、腰椎；腰椎、胸椎；胸腰段、腰椎；胸腰段、腰椎、胸椎；腰椎、胸腰段、胸椎；胸腰段、腰椎；胸",0.8497803211212158
"If you are a doctor, please answer the medical questions based on the patient's description.","Hello welcome to Chat Doctor , Based on your children history and treatment received most likely reason for his cough seems to be allergic (reactive airway disease), chances of which are more if there is family history of allergic also. If your child responds immediately to nebulization, chances of allergic cough are very much. Inhalation therapy are best recommended treatment for such type of cough, also you need to check your immunization, apart from routine vaccines he needs yearly flu vaccination. As these are prescription Chat Doctor. ","
Hello! Welcome on Chat Doctor ! Your symptoms seem to be related to your previous illness and not related to any other problem. I would recommend you to continue taking your current medication for 2 weeks more and then visit your physician for further evaluation. In my opinion you should have done an ECG, a chest X-ray and some blood tests (complete blood count, kidney and liver function tests). If all these tests are normal, you should be fine. Hope you will find this answer helpful! Kind regards,  Chat Doctor.  N. B. Don't hesitate to ask again if you need any clarification or further help! Have a",0.7818794846534729
紧张型头痛的筛查有些什么？,汉密尔顿抑郁量表,"
问卷调查法；疼痛量表法；问卷调查；疼痛评估工具；疼痛评估方法；疼痛评估；疼痛自评量表；疼痛自评量表法；疼痛评估工具法；疼痛评估工具法筛查；疼痛评估工具筛查；疼痛评估工具筛查法；疼痛评估工具筛查法筛查；疼痛评估工具筛查法筛查；疼痛评估工具筛查法；疼痛评估工具筛查；疼痛评估工具筛查方法；疼痛评估工具筛查方法筛查；疼痛评估工具筛查方法筛查；疼痛评估工具筛查方法筛查；疼痛评估工具筛查方法筛查；疼痛评估工具筛查方法筛查；疼痛评估工具筛查",0.8217753767967224
