instruction,reference,generated,cosine_similarity
反流性食管炎的疑问，患者，男，年龄：20，大学，起居不规律，主诉胸闷、反酸、不间断嗝气2周,一般的考虑是反流性食管炎引起的症状，及时的自我调理，可以改善症状的。首先需要注意饮食的调理，清淡容易消化的食物，不可以吃辛辣刺激生冷的食物，口服奥美拉唑胶囊、莫沙必利片、果胶铋胶囊之类的药物，对症治疗,你好，根据你的情况分析，考虑是胃炎引起的，建议口服奥美拉唑胶囊，阿莫西林胶囊，丽珠得乐，颠茄片治疗，注意饮食清淡易消化，忌辛辣刺激食物。,0.9657862186431885
急性鼻窦炎的体征是什么？,1、局部红肿：多见于儿童，一般为受累鼻窦邻近部位的皮肤及软组织。2、压痛和叩痛：压迫受累鼻窦的窦壁或叩击其菲薄处可引起局部剧烈疼痛。3、鼻腔所见：急性上颌窦炎时，中下甲黏膜充血肿胀;急性额窦炎时，中鼻甲前端明显红肿，或息肉样变;急性筛窦炎时，中鼻甲和筛泡充血、肿胀;急性蝶窦炎时，鼻腔后半部和后鼻孔处黏膜急性充血。若鼻腔充满大量脓液，多提示来自上颌窦;中鼻道或下鼻道可见脓液者，多为前组鼻窦炎;后组鼻窦炎可见上鼻道或嗅裂有脓液。4、咽喉部检查：咽、喉部黏膜及其淋巴组织常见充血水肿，前组鼻窦炎可见脓液自咽侧壁流下;后组鼻窦炎可见脓液经鼻咽顶沿咽后壁流下。5、一侧鼻腔可见脓性分泌物有恶臭者，多提示为牙源性上颌窦炎。,1.前组筛窦和额窦炎症时，可有同侧眉弓部压痛；后组筛窦和蝶窦炎症时，可有眶内侧壁压痛。2.蝶窦炎可有眶下区及上唇麻木、疼痛或感觉异常。2.全鼻窦炎时，面部呈弥散性压痛。2.急性化脓性鼻窦炎多见于儿童，常为双侧受累，且常合并中耳炎。7.鼻腔检查可见鼻粘膜充血、肿胀、分泌物增多、鼻甲肥大,0.9339091777801514
核分裂象增多的鉴别，我爷爷最近生病住院了，听爸爸妈妈说是肿瘤，我今天去医院看望爷爷的时候，不小心看到了爷爷的检查报告，上面显示爷爷的肿瘤性细胞数量增多了。,　核分裂以典型、核呈丝状分裂状态的正常及病理性核分裂象为准计数;异型性指细胞核特点，表现为核大、大小不一、浓染、染色质粗、核膜厚、核形状不规、核仁大、清楚等。以石蜡切片观察核分裂象的数目作为诊断的主要依据①每个高倍镜视野下核分裂象多于2个则为恶性;②每10个高倍镜视野下核分裂象超过5个为肉瘤;③每25个高倍镜视野下核分裂象为1～5个为低度恶性，多于5个为肉瘤;④镜下有不典型核分裂象，核的多形性和染色深是肉瘤的基本特征;⑤每25个高倍镜视野下核分裂象数≥4个，圆形核超过20%为肉瘤。,你好，肿瘤是恶性疾病，可以导致体内大量消耗营养物质，所以病人容易出现消瘦的现象。如果肿瘤细胞数量增多，说明病情加重了，应该及时治疗，以控制病情发展。建议患者到正规医院进行手术、放疗、化疗等综合治疗。,0.9181134700775146
"肝病患者能吃羊肉吗，人常说肝火旺,患肝病就是火旺,但我老觉肚子凉,经常腹泻,特别是饭后明显,听说羊肉大补,我想经常吃点,有人说羊肉热性不能吃.请大夫帮忙指导.","你好,可以吃的,关于肝病的错误观点,如盲目忌口,不吃牛肉,羊肉,鸡肉,鱼肉,大肉,海鲜,鸡蛋,葱,姜,蒜,辣椒,韭菜,油腻食物等等,这些都没有科学依据,是错误的；由于盲目忌口,导致患者营养不平衡,免疫功能下降,这样会加速乙肝的发展速度；相反乙肝患者需要加强营养,只有营养平衡,才能使免疫功能进一步增强,有利于乙肝患者尽快康复；祖国医学用传统中药有非常独到的疗效,建议你用传统中药川楝子,佛手柑,白术,八月柞,木蝴蝶,龟板,白芍,海南沉,高丽参,泽泻,黄芩,乌术粉,茯苓,柴胡,金精粉,白砂糖,蜂蜜,猪苦胆汁治疗；这些传统中药具有疏肝理气,养胃健脾的功效,不管大三阳,小三阳都能使其转阴,尤其是排除乙肝病毒疗效独特；这些药物可从根本上改变患者机体与病毒和平共处的免疫耐受状态,激活患者HBV免疫反应,重建肝脏主动免疫功能,促进“免疫耐受”被打破,恢复或增强机体免疫系统抗病毒的能力,主动对HBV病毒进行消除和剥离,最终使患者走向快速康复之路.祝你早日康复!",你好，根据你的描述，这种情况考虑一般如果肝功能正常的话是可以吃的。但是最好还是不要吃为好，以免加重肝脏的负担。祝你健康！,0.6688349843025208
强直的多发群体是什么？,年轻男性,中青年患者；50～60岁患者；40～50岁患者,0.9246008396148682
骨科内固定术的手术治疗有些什么？,骨科内固定术,微创手术；外固定架；髓内钉技术,0.9679669737815857
晚期先天性梅毒的西医治疗,治疗：普鲁卡因青霉素G，每日5万u/kg体重，肌注，连续10天为一疗程(不超过成人剂量)。8岁以下儿童禁用四环素。先天梅毒对青霉素过敏者可用红霉素治疗，每日～12.5mg/kg体重，分4次服，连服30天。预后：经过迟缓，病程较长，对抗梅毒疗法有抗拒性，抗梅毒疗法难控制其进行，预后难定，患儿年龄较小，且身体健康较好，治疗充分者预后较好，否则可致盲、耳聋等。,(一)治疗早期先天性梅毒，可选用青霉素G，剂量为每千克体重20万～30万单位，每日1次肌注，疗程7天。对有神经症状或心内膜炎者，应加大剂量，疗程亦相应延长。如用青霉素G无效，可改用青霉素V，剂量为每次50万～60万单位，每日1次口服，疗程14天。青霉素过敏者，可选用红霉素，剂量为每次80毫克/千克体重，每日3次口服，疗程14天。对脑,0.9396171569824219
宝妈们，打胎需要多少钱呀？，无,药流流产一般需要大约300-500元左右。人流一般需要根据您选择的具体流产方式。一般无痛人流包括术前检查，手术，术后复查。大约在：700-900元左右。,你好，一般在怀孕49天之内都可以做药物流产的，具体费用根据当地医院的级别而定。建议选择当地正规医院进行咨询和治疗，祝健康，妇科疾病的出现不仅仅会影响女性的身体，还会导致妇科疾病的出现，因此，最好去医院的妇科做一下常规检查，找出病因后对症治疗，平时注意饮食的调理，清淡容易消化的食物，不可以吃辛辣刺激生冷的食物。,0.9002203941345215
静脉曲张的最好治疗方法,静脉曲张是指由于血液淤滞、静脉管壁薄弱等因素，导致的静脉迂曲、扩张。身体多个部位的静脉均可发生曲张，比如痔疮其实就是一种静脉曲张，临床可见的还有食管胃底静脉曲张、精索静脉曲张及腹壁静脉曲张等等。那么，静脉曲张的最好治疗方法都有哪些？下面为大家详细的介绍下相关的知识。1、中医中药疗法：这也是临床效果较为显著的静脉曲张治疗方法，使用疏通经络的药物改变血管内壁的弹性，快速修复受损的瓣膜，使凸起的团状、条索状血管团逐渐缩小、平滑，能从根本上调节身体的机能。2、下肢静脉曲张有穿弹力袜、注射硬化剂、手术剥除等治疗方法，深静脉瓣膜功能不全，可作瓣膜修复手术和腔镜下交通支结扎术等。下肢静脉曲张也可能提示其他疾病存在，需积极治疗原发病；若深静脉回流不畅，则手术处理浅静脉更应谨慎。3、微创治疗技术，正常情况下静脉内有瓣膜，它的目的是防止血液倒流，使血液自下而上行走，瓣膜关闭很紧，血液不会倒流，当有病变的时候，瓣膜关闭不全，静脉的血液会倒流，在局部堆积，形成下肢静脉曲张，静脉曲张治的方式很多，目的是在于清除有病变的静脉，方法包括过去经典的大隐静脉高位结扎和微创技术。静脉曲张的最好治疗方法？通过上述的介绍，相信大家对静脉曲张的最好治疗方法有所了解了，希望以上的内容可以帮助大家在生活中。肥胖的人应该减肥，肥胖虽不是直接原因，但过重的力量压在腿上可能会造成腿部静脉回流不畅，使静脉扩张加重。患上静脉曲张也觉得无所谓，时间长了就会导致各种各样并发症的形成，甚至还有可能瘫痪，所以大家一定要多加注意这种疾病。,静脉曲张的治疗方法有以下几种：1、物理治疗。物理治疗是目前治疗下肢静脉曲张最好的方法，包括弹力绷带疗法、压力袜疗法和高位结扎加抽剥术。2、手术治疗。手术治疗适用于静脉曲张程度较重或伴有溃疡的患者，但手术治疗存在一定的风险，术后可能会出现感染等并发症。3、中医治疗。中医治疗主要通过中药内服外敷的方法，改善血液循环，缓解症状。4、激光治疗。激光治疗是一种新型的微创治疗方法，创伤小、恢复快，但是费用较高。5、微创,0.9289178848266602
黄疸怎么样辨别和护理？，我的小孩13天了，可是黄疸还没有退掉，请问是什么原因，黄疸可分为那几类，怎样辨别和护理？谢谢！,黄疸经过一段时间的高水平后逐渐下降。如果停止母乳喂养48小时，胆红素下降50％。如果再次母乳喂养，胆红素会再次升高。病理性黄疸不论病因如何，严重时均可引起“核黄疸”，预后不良。除了会损害神经系统外，还会导致严重的死亡。因此，新生儿病理性黄疸应侧重于预防，例如在怀孕期间预防弓形虫和风疹病毒的感染，特别是在怀孕初期，以预防病毒感染；预防出生后败血症；新生儿出生时接种乙肝疫苗。父母应密切观察孩子黄疸的变化。如果发现病理性黄疸的迹象，应将其送到医院进行治疗。,"你好：新生儿黄疸是由于新生儿体内胆红素代谢障碍而引起的一种症状。按发病时间分为生理性黄疸和病理性黄疸。
生理性黄疸一般发生在出生后2～3天，4～6天达高峰，7～10天消退。早产儿可延迟至3周才消退。病理性黄疸常在出生后24小时内出现，血清总胆红素超过128．2μmol／L(7mg／dl)，每日上升超过85．5μmol／L(5mg／dl)。病理性",0.9532950520515442
尺神经损伤的发病部位是什么？,手,手背；掌侧；腕部；手背外侧；前臂；腕部尺侧；手背内侧；手掌；肘部；肘后；腕部尺侧、手背；肘关节；前臂中下段；肘部尺侧；腕部及掌指关节；肘后部；肘后尺侧；前臂中、下1/3；前臂中、下段；肘部尺侧、手背；手背；前臂远端；肘后尺侧；前臂中下1/3；前臂中、下部；前臂远,0.6633891463279724
肠癌病人可以吃些什么补品，我一同事去年得了肠癌，已经做过手术了，但是手术后总是有点消化不良，打嗝，肠癌病人可以吃些什么要纾解一下症状。,直肠癌患者的饮食要多样化，不偏食，不缺肉，不要长期食用高脂肪高蛋白的饮食，常吃含有维生素的新鲜蔬菜及抗衰老食品。如西红柿深绿色和十字花科蔬菜（芹菜莞荽甘蓝芥菜萝卜等）大豆制品柑橘类水果麦芽及麦片葱蒜姜酸奶等。肠癌的治疗方法有一些，但是由于患者病情不同所以采用的诊病方法也就不一样，因此建议患者发觉症状后，及早实施诊断救治。,你好，根据你描述得情况来看：肠癌患者可以吃点参麦注射液、人参皂苷Rh2（护命素）口服液等，人参皂苷Rh2（护命素）口服液是由人参皂苷Rh2提取而成的天然抗癌药物，其具有抗肿瘤、提高免疫力、缓解化疗副作用等功效。对肠癌术后有很好的疗效。建议患者平时饮食清淡，多喝水，忌辛辣刺激性食物，戒烟酒，保持良好的心态。,0.9893592596054077
糖尿病(DM)性白内障的推荐药有些什么？,葛根素,透明质酸钠滴眼液,0.9747834205627441
低体重儿的辅助治疗有些什么？,新生儿游泳联合抚触；对孕妇以及出生儿的护理；呼吸等方面的精心护理；抚触；留置针护理；护理及发展性照顾；精心护理,早期护理干预,0.899690568447113
胃立康片药理作用,1? 通胃气、灭毒素、阻断病源。久正胃立康富含大量活性药物植化成分酸合酶，它能迅速分成两组靶向作用，一组调节胃肠内因子平衡状态，中和过多的胃酸，达到通胃气的目的：另一组迅速追踪胃肠毒素，将肠毒素层层包裹，全力释放药效，强效清除胃肠毒素，彻底阻断胃肠疾病难以治愈和恶化根源。 2? 调节胃肠平衡，再造胃肠内环境。久正胃立康内含类似于胃肠粘膜分子植化成份，能迅速形成一层保护膜，保护并代替胃肠粘膜功能，阻断病菌对胃肠粘膜的损伤；同时平衡胃内PH值，调节胃肠内攻防因子的平衡，增强防御因子抵抗力，从根本上解决胃肠恶化的环境，再造一个新的胃肠内环境。 3? 修复胃肠粘膜，提高免疫力。久正胃立康内含的高活性植化成份，能通过调节并激活受损胃肠粘膜细胞的分裂和代谢，保护并代替受损胃肠粘膜对食物的分解和吸收，提高胃肠粘膜细胞的自我修复能力和免疫能力，综合调理胃肠内环境，全面促进消化系统，达到整合调理的目的。 4? 健胃养胃，活胃立本。久正胃立康能迅速提高胃动力，分解食物，消除食积不化、胃酸、腹胀、腹痛。激活胃肠的蠕动功能，迅速在胃肠壁形成一层保护膜，保护并代替胃粘膜功能，阻断胃酸、胃气、肠毒素等有害物质对胃肠粘膜的损伤，同时有效物质作用于粘膜上皮细胞，促进上皮细胞进一步更新、再生，从而达到活胃立本的目的。,本品含有的成分是盐酸雷尼替丁，其药理作用为：1．对组胺H2受体有高度亲和力，能阻断组胺引起的胃酸分泌，对H1受体无作用。2．本品能直接抑制胃壁细胞的H+泵，减少胃酸分泌。3．对胆碱M受体也有一定作用，但比阿托品弱。4．抗雄激素样作用，能对抗前列腺肥大所致的排尿困难。5．对雌激素受体有拮抗作用。6．对胃泌素,0.9240075349807739
超急性期缺血性脑卒中的辅助治疗有些什么？,抗血小板聚集；静脉溶栓治疗,高压氧；常规护理,0.9631283283233643
性生活频繁导致精液较少会导致不育吗，我性生活比较频繁，现在感觉每次射精越来越少，这样会不会导致不孕？有没有什么解决方法？,也不知道你的年龄，和身体状况，一般来说只要性生活后不会影响到第二天的工作，或者说是不会感到浑身无力，就没有什么大碍，相信大家都知道死精症对男人的伤害比较大，因此要尽快接受治疗，生活中要注意饮食问题，不要食用刺激食物，合理饮食。而且必要时可以定期复诊。,你好，根据你的描述，一般情况下，性生活频繁，精子质量不会下降的。如果长期手淫的话，可能会引起阳痿早泄等疾病，建议你戒掉手淫，避免性生活过于频繁，注意休息，不要熬夜，加强锻炼，提高身体素质。如果精液量明显减少，可以到医院检查一下精液常规看看，必要时可以应用中药调理。平时要注意营养均衡，不要吃辛辣刺激性的食物。,0.9811437129974365
怎么治疗内痔疮的症状，本人53.男.发现这个症状已经很久了，但是这个情况一直就没有好转，请问怎么治疗内痔疮的症状,早期直肠癌绝大多数无症状二、进步期癌（中晚期）的患者再次出现腹痛、大便带血、大便变细及恶心呕吐等症状1.直肠癌生长到程度时可以再次出现尿血症状。极少量破皮是肉眼不易发觉，但用显微镜仔细检查粪便时可以发觉大量红细胞，所谓的大便潜血实验阳性。出血量多时可以再次出现大便带血，血色鲜红或暗红。当癌肿表面破溃、构成溃疡，肿瘤组织坏死传染，可再次出现脓血、粘液血便。,根据你的叙述考虑是内痔的可能性大，建议你用点马应龙痔疮膏实施涂抹，同时留意饮食清淡，忌辛辣刺激性食物。内痔对患者们带给的干扰是非常大的，一旦发觉自身的症状，就要及时就诊诊病，同时多看重自身护理培训，多吃蔬菜水果，防止影响食物，期望内痔患者能获得专业治疗。,0.9415851831436157
外科皮脂腺囊肿的就诊科室是什么？,外科；普外科,外科；普通外科,0.9987248182296753
肛门失禁的风险评估因素有些什么？,术中出血量；术后住院时间,手术史；年龄；合并症；性别；体重指数；糖尿病；高龄；便秘；吸烟史,0.9196123480796814
风邪是什么?,风邪是中医学上对一类外界环境致病因素的称呼，为六淫之一。《黄帝内经》中描述为：“风者，善行而数变。”。风邪为阳邪，侵袭部位多在表、在上，具有游走性，病情变化较多且较迅速。感受风邪的常见症状有头痛、寒热汗出、遍身游走疼痛和肌肤瘙痒等。风邪常与其他病邪结合一同致病，如风寒、风热、风湿、风燥等。,风邪是中医术语，是指以轻扬开泄、善行数变、主动为特征的外感六淫之一。风邪致病具有发病急、来去迅速、病位不定、变化多端的特点。风邪是六淫之首，风邪致病，可单独作用于人体，亦可与其它病邪结合为病。,0.9692578315734863
ESD术的手术治疗有些什么？,ESD术,腹腔镜下结肠癌根治术；结肠癌根治术；腹腔镜手术；腹腔镜手术治疗；腹腔镜手术方法；腹腔镜辅助手术；腹腔镜手术方式；开腹手术；经腹腔镜手术；腹腔镜手术；腹腔镜联合手术；开腹手术治疗；腹腔镜手术切除；腹腔镜结肠癌根治术；腹腔镜辅助手术治疗；腹腔镜联合开腹手术；腹腔镜手术切除治疗；腹腔镜联合开腹手术治疗；腹腔镜手术治疗；腹腔,0.7607790231704712
为什么会得大脖子病,甲状腺肿的病因还没完全清楚，情绪、药物、化学物质、放射线、遗传缺损、炎症、自身免疫等因素干扰甲状腺激素的合成、储存与释放，及血中存在刺激甲状腺生长的因子都可引起甲状腺肿。结节性甲状腺肿的CT特点为病灶多发、形态规则、边界清楚、无淋巴结肿大或周围组织受侵改变，肿瘤多呈密度均匀一致的低密度影，但合并囊变、出血、钙化等现象并不少见。弥漫性甲状腺肿二维超声显示甲状腺体积明显增大，形态饱满，包膜完整，边界清晰，回声增强，分布均匀彩色多普勒见甲状腺腺体内血流丰富，甲状腺内血流信号明显增多且呈搏动闪烁亮点“火海征”。单纯性甲状腺肿在早期甲状腺呈弥漫性增大、质软、对称。镜下可见腺泡细胞增生，呈柱状并构成乳头状体突入泡腔，腔内胶质成分少。持续较长时期后，有些泡腔内胶质大量增加，上皮细胞受压呈扁平状。部分腺泡可发生坏死、出血、囊样变性等，滤泡间及小叶间结缔组织增生，集成结节，此时甲状腺呈结节状肿大，质地变硬，形成结节性甲状腺肿。弥漫性甲状腺肿，一般不引起临床症状。但如为异位甲状腺肿或已形成结节性甲状腺肿，生长过大亦可引起压迫症状，如呼吸困难、刺激性干咳、喘鸣、发绀、颈静脉怒张、声音嘶哑等。有时囊内出血可出现某一结节突然增大伴有疼痛，以后又慢慢吸收而缩小。甲状腺功能多正常。在流行地区缺碘严重时，可发生呆小病或幼年型粘液水肿。单纯性甲状腺肿应着重预防，特别是地方性甲状腺肿，食盐中加碘是有效的预防方法。近年应用碘油肌肉注射法亦有良好预防效果。青春期甲状腺肿多可自行消退。对已形成的甲状腺肿不消退者可服甲状腺制剂治疗，有压迫症状或影响外观或生活时，可行手术治疗。,甲状腺肿大，俗称“大脖子病”，是一种常见的地方性甲状腺肿。由于缺碘引起的甲状腺肿是世界上分布最广、发病率最高的地方病之一，也是导致地方性甲状腺肿和克汀病的唯一原因。18世纪末，人们发现该病多发生在山区和内陆地区，而沿海地区很少见，于是推测病因可能与饮食中缺乏某种元素有关。1874年，英国化学家约翰·斯诺发现，在缺碘地区，人们如果食用了添加了碘盐的食物后，甲状腺肿大就会消失。后来，科学家们发现碘可以促进人体,0.9318872690200806
声门型喉鳞癌的手术治疗有些什么？,CHEP术；喉部分切除术,喉切除术；喉全切除术；喉切除；喉部分切除术；喉部分切除,0.942497730255127
心房颤动有什么症状，前几天和同学聊天的时候，获知了个重大消息，我的个朋友要去做心房颤动射频消融术，所以想要理解一下心房颤动射频消融术怎么样？,心房颤动射频消融术运作时需要有的技术建议特别高，但是手术之后病发的可能性也比较高，但是只要好好护理，那么手术后病发的可能性就会增大，建议患者在手术后应当格外小心，饮食上尽量是清淡饮食，不要吃太多辛辣的食物，这样对于康复是有好处的，平时注意休息，按时作息。,心房颤动射频消融术是救治阵发性室上性心动过过的一种手术。对于频繁复发的患者，可以采用这种治疗方法，以防止药物的副作用。该手术对身体没伤害，但是可能会有轻微的不适。建议在医生的指导下实施。平时要留意歇息，防止操劳，确保充足的深度睡眠。多吃蔬菜水果，少吃油腻的食物，始终保持心情愉快，不要生气，不要喝啤酒。,0.9851940274238586
甲状腺乳头癌的多发群体是？,无特定人群,无特殊人群,0.9819532632827759
请问人流后同房出血怎么处理好？，你好人流后月经也来了都快两个月了也不是第一次同房这次怎么出血了？腰和小肚子也阵痛,你好，你的情况考虑是感染的可能，人流后过早的同房会使子宫内膜造成一定程度的损伤。人流后两周内，恶露虽然已经干净，但子宫内膜创伤并未完全恢复。如果过早地进行性交，带入阴道的细菌很容易上行引起子宫内膜炎等妇科疾病。所以，还是人流后一个月再行房事好，以防宫内感染。建议去医院检查,您好，根据你的描述，这种情况考虑一般人流后一个月内禁止性生活，否则容易引起感染。建议您注意卫生，不要吃辛辣刺激性的食物，可以服用益母草颗粒调理一下。,0.9532021284103394
两性避孕方法有哪些？，现在晚上总想和老公过性生活，但又怕怀孕。,"1,安全期避孕法：避孕成功率70%-80%. 
　　原理：根据排卵规律避免生育期性生活. 
　　方法：月经规律的女性,大约在预算的下次月经前14-16天排卵,在此日期前后2-3天内不安全,其它日期是安全期. 
　　医生关照：在排卵期,会有轻微腹痛,腹胀,白带透明拉长丝,或极少量出血,性欲比较强的现象,但其它因素也会造成类似的现象,长期使用这种方法很不安全. 
　　2,外用避孕药――包括避孕药膏,药膜：避孕成功率70%-80%. 
　　原理：含杀精子药物的可溶性药膜,,减低精子的活动装置
　　方法：在性生活前,将药膜团成一团放入阴道,溶化后可起作用. 
　　医生关照：有人每次误将药膜吃掉,有人将膜之间的分隔纸放入阴道,都不能达到避孕效果,还有,膜放置的情况每人不同,避孕效果较差. 
　　3,男用避孕套：避孕成功率80%-98%. 
　　原理：避免精子与卵子相遇. 
　　方法：在性交前,由男方套在生殖器上. 
　　医生关照：是年轻人中最普遍使用的方法,最大的优点是丝毫不干扰妇女生理,还可以防止性传播疾病,坚持使用的最大障碍,是无论如何改进套的质地,仍有一些人感到这层薄膜影响了他们最好地享受性爱. 
　　4,液体避孕套：避孕成功率96%以上
　　原理：本品通过化学杀菌和物理屏障作用,1分钟内杀灭多种性病病原体和精子,从而起到避孕目的
　　用法用量：使用特制推进器.在入睡或房事前3分钟,将4.2毫升膏液一次性注入阴道内即可,功效持续八小时. 
　　医生关照：本品经国家计划生育委员会科学技术研究所检验,1分钟内100%杀死人体精子,期望怀孕的女士禁止使用. 并按说明书操作!
　　5,宫内节育器：避孕成功率95%以上. 
　　原理：防止受精卵在子宫着床. 
　　方法：由医生放入子宫内. 
　　医生关照：环的放置和取出需要一定的操作,放环后可能会有轻量增多,经期腹痛,子宫穿孔,或诱发炎症,多用于产后妇女,新婚女性计划1-2年内不生育的可使用‘母体乐’. 
　　必须注意：带环前先到医院检查,有妇科炎症,月经不规律或过多,生殖器肿瘤的女性不宜带环.","您好！如果您不想怀孕，可以采取以下几种避孕方法：

1. 使用避孕套。这是一种简单有效的方法，可以防止精子进入阴道。
2. 口服避孕药。这是一种口服药物，需要每天服用一次。它通过改变女性的激素水平来阻止排卵。
3. 安全期避孕法。这种方法是根据女性月经周期中的安全期来安排性行为。但是这种方法并不准确，而且很容易出错。
4. 放置宫内节育器。这是一种小型装置，可以放置在子宫内部，以防止精子与卵子结合。
5. 使用避孕环。这是一种",0.8718091249465942
门急诊的病因是什么？,机房故障或者网络故障；门急诊人次增加；网络故障,精神压力；焦虑、抑郁,0.9745149612426758
治疗组Ⅱ期的临床表现有些什么？,疼痛,血清TPOAb升高；TSH升高,0.9188542366027832
"为什么紧急避孕药吃完出现黑褐色的分泌物，最近几天阴道出现不少黑褐色的分泌物（应该不是白带，），还不时有痒的感觉．就像例假一样，越动就分泌的越多，可实际离经期还有十来天的时间．
非常担心，请问有可能是什么问题呢？
（注，出现此情况的前四五天的时间曾口服过紧急避孕药，不知有没有关联？）
非常感谢给予解答！",你应该属于由于吃避孕药引起的副作用，吃避孕药的副作用包括月经不调，突破性出血，闭经等。紧急避孕药是一种孕激素避孕药，孕激素可使内膜增厚，当药性消失，内膜失去支撑，引起撤退性出血。注意休息及卫生，注意观察这几天就会有撤药性的出血出现，只要是月经量的出血就表示避孕成功了，还可以把这次出血当作一次月经。,你好，根据你的描述考虑是月经不调，月经不调一般与内分泌失调、精神因素、环境改变、劳累、妇科炎症等有关，建议去医院检查激素六项和B超，查明原因对症治疗。平时注意休息，避免熬夜，保持心情舒畅，注意保暖，不要吃生冷辛辣刺激性食物，适当锻炼身体增强体质。,0.9841387867927551
脑出血5年多了，一直是半侧身体麻木、疼痛，怎，患者男，现年75岁，2010年4月患丘脑出血,"脑出血的病人常有忧郁、沮丧、烦躁、易怒、悲观失望等情绪反应。因此，家属应从心理上关心体贴病人，多与病人交谈，安慰鼓励病人，创造良好的家庭气氛，耐心的解释病情，消除病人的疑虑及悲观情绪，使之了解自己的病情，建立和巩固功能康复训练的信心和决心。要多吃新鲜蔬菜和水果，因其中含维生素C和钾、镁等。
意见建议：维生素C可降低胆固醇，增强血管的致密性，防止出血，钾、镁对和因管有保护作用。可多吃上结含碘丰富的食物，如海带、紫菜、虾米等，碘可减少胆固醇在动脉壁沉积，防止动脉硬化的发生。",病情分析：你好，这种情况一般可以考虑手术治疗的，但是手术风险很大。指导意见：建议你到医院检查一下看看，必要时可以考虑手术治疗的。祝你健康！,0.9322022199630737
EF明显下降的临床表现有些什么？,RVDd明显增大,肌钙蛋白升高；心率减慢,0.9145120978355408
小孩有疝气什么时候做手术好？，男24个月病情描述：小男孩儿今年2岁，发现有疝气，什么时间给他做手术比较好？,一般儿童疝气需要通过微创手术治疗。微创手术创伤小，恢复快，不会给孩子带来太多痛苦。只要父母帮助孩子选择正规的专科医院进行治疗，就能取得优异的治疗效果。术后应做好日常护理工作，确保孩子有足够的休息时间，不能过度劳累，尤其是不能过度锻炼。否则，可能会影响术后恢复。术后饮食应合理搭配，确保饮食清淡、易消化、营养丰富。,你好！根据你的描述，一般孩子在2-3岁左右可以进行手术治疗。如果出现嵌顿或者反复发作的话，可以考虑尽早手术。目前没有药物可以治愈，建议你带孩子到医院检查一下，看是否需要手术治疗。祝孩子健康成长！,0.9069907665252686
老年跌倒的诊断是什么？,老年骨折患者白细胞计数可正常或升高。患者跌倒意外骨折，X线或CT可见异常。有心脏病者心电图可见异常。,老年人跌倒的诊断主要根据患者的病史、临床表现和相关辅助检查进行。1.病史：了解患者发病时的情况，包括年龄、性别、既往有无跌倒史，跌倒时间、地点、环境等。2.体格检查：重点检查骨关节系统，注意脊柱、四肢骨骼是否骨折或脱位，有无畸形、肿胀及压痛，脊髓损伤者要注意肢体感觉运动功能的改变。3.实验室检查：必要时做血常规、尿常规、生化、凝血功能、甲状腺功能等检查，以排除其他疾病,0.8392490148544312
女性为什么会得宫颈息肉，无,息肉治疗一般以手术治疗切除治疗为主，效果比较确切，也可以用大剂量生薏仁煮粥吃，或用一些化痰散结的中药进行治疗，也有一定效果。,"你好，息肉的形成是由于慢性炎症长期刺激子宫颈管黏膜而使管壁局部增生,因子宫有排除异物倾向,于是逐步向宫颈外口突出而形成息肉。建议您到医院进行检查治疗。",0.941118061542511
慢性淋巴细胞性白血病的组织学检查有些什么？,骨髓活检,骨髓穿刺；活检；骨髓细胞学检查,0.9567636847496033
经常贫血怎么治疗效果好呢，我经常贫血的，小时候很缺肉，经常头晕，眼睛发花，去过很许多次医院了，医生都说是贫血，但是就是治疗不好，所以我一直就很担心，我的体格生长发育差，身材矮小，不爱玩，易疲倦，指甲生长发育不好、质脆、有横纹，毛发干燥、颜色泛黄，皮肤也泛黄，您到底怎么治疗呢2002年，太缺肉曾经的治疗情况和效果：吃过十神大补药，不见症状好啊在乎怎样的帮助：我经常贫血的，小时候很缺肉，经常头晕，眼睛发花，去过很许多次医院了，医生都说是贫血，但是就是治疗不好，所以我一直就很担心，我的体格生长发育差，身材矮小，不爱玩，易疲倦，指甲生长发,这是需要积极的消化硫酸亚铁和维生素C来实施治疗。平时增强全面的营养。多吃含铁高的食物，含铁丰富的食品有瘦肉、肝、泥鳅、牡蛎、蛋黄、大豆等，绿色蔬菜中也所含较多的铁。然而，植物体中的铁难以被消化，所以，摄入动物性食品是明智的。此外，使用炊具也有讲求，铁制的炊具远比铝、不锈钢或搪瓷制品为好。,您好！根据您的叙述，孩子这种情况建议去正规三甲医院儿科复诊，进一步仔细检查明确确诊，再对行针对性救治。平时留意饮食营养均衡，多吃新鲜蔬菜水果，适当活动，增强体质。以上是对“经常贫血怎么治疗效果好呢”这个问题的建议，期望对您有帮助，祝您健康！,0.9567030668258667
儿童急性淋巴细胞白血病的病因是什么？,JAK2基因多态性；Bcl-2基因表达；环境化学物暴露,病毒感染；放射线照射；遗传因素,0.858854353427887
